battery_id,cycle,voltage,temperature,capacity,soh,rul
B0005,90,3.524360572714186,32.74405576872055,1.6088291115400013,0.8640437431142585,78
B0005,91,3.5184580075793197,33.24446965214451,1.5668525006525575,0.8414996284321717,77
B0005,92,3.5159742112086634,33.2624731865551,1.5510905085243931,0.833034434348059,76
B0005,93,3.518496072418321,33.03643936473194,1.5354064708080608,0.8246111067501434,75
B0005,94,3.5112342903659717,32.87155280740764,1.5352122586836148,0.8245068024646472,74
B0005,95,3.509311050251654,32.89257892234494,1.5199876878691,0.8163302378689896,73
B0005,96,3.511603946836176,32.80043972651701,1.5149541369045276,0.8136269002768308,72
B0005,97,3.5070147380799566,32.94959585616287,1.509594580001059,0.8107484767232725,71
B0005,98,3.50459112062193,32.960269493186814,1.5098574809727934,0.8108896712964291,70
B0005,99,3.5071819711747723,32.97614022461952,1.499146951062914,0.8051374342889753,69
B0005,100,3.506281533871427,33.07671101833386,1.4889220009131896,0.799645984552547,68
B0005,101,3.504895347985236,32.96964993935984,1.4834343534015664,0.7966987681808244,67
B0005,102,3.506000017513587,32.964574486332204,1.4782287703140273,0.7939030383772133,66
B0005,103,3.4977709271002486,33.111834043497964,1.4941926930669056,0.8024766820732678,65
B0005,104,3.508967078963045,33.68551572221917,1.499125945084069,0.8051261527398917,64
B0005,105,3.5016093005136573,33.5760841644228,1.4891238619078542,0.7997543967687156,63
B0005,106,3.504676840294114,33.43261492023291,1.472749637729354,0.7909603950638109,62
B0005,107,3.4982225551616586,33.18267299918187,1.4569458854866044,0.782472773137325,61
B0005,108,3.4985679816689683,33.26986446906512,1.4572024502825043,0.7826105647803345,60
B0005,109,3.494393368640284,33.54810808142327,1.4633267575442508,0.7858997080041018,59
B0005,110,3.4988842100643502,33.6955129895967,1.4520940416123058,0.779867023830525,58
B0005,111,3.500098444194064,33.365941890927076,1.441677863307233,0.7742728723901363,57
B0005,112,3.4946556093421144,33.3510952380545,1.436499200568125,0.7714916005289242,56
B0005,113,3.4935237102418424,33.5764735792387,1.4364422101502656,0.7714609930432592,55
B0005,114,3.4958516734579206,33.801910381454185,1.4310797631466134,0.7685810173217531,54
B0005,115,3.4967778621300702,33.65385947429708,1.4259534929105735,0.7658278835729964,53
B0005,116,3.4931602985955785,33.46804681726649,1.4204547686377507,0.7628747182747284,52
B0005,117,3.4907964206621513,33.320723292269236,1.4154803493726162,0.760203138172879,51
B0005,118,3.485532798466319,33.672039171509226,1.415642103141681,0.7602900102533772,50
B0005,119,3.492071570520047,33.95602225731446,1.4106884922681457,0.7576296055836707,49
B0005,120,3.4922411571339476,33.766042548332734,1.4364795997811262,0.7714810736573969,48
B0005,121,3.496386552501217,34.01536501077074,1.4413047685524853,0.7740724967342534,47
B0005,122,3.495158816010435,33.62657444287112,1.420410627364207,0.7628510115982735,46
B0005,123,3.4911656351735982,33.298111704203556,1.415267239717584,0.7600886847093589,45
B0005,124,3.487164214172966,33.311806260965064,1.4094815418987239,0.7569813963316947,44
B0005,125,3.4898174723067257,33.1898322916545,1.3997545153129725,0.7517573632754557,43
B0005,126,3.481945510646848,33.323027054539054,1.388654828403097,0.745796124162978,42
B0005,127,3.484726754629247,33.25767354219466,1.389242801836222,0.7461119033606347,41
B0005,128,3.4852395299928105,33.05966538208851,1.3834855576092226,0.7430198963747854,40
B0005,129,3.482234810079579,33.0781701907413,1.372644520522714,0.7371975686979192,39
B0005,130,3.4823091282997063,33.08146254660968,1.3735657772546188,0.7376923422629266,38
B0005,131,3.478200841952514,33.21041393230103,1.3735621290076736,0.7376903829218606,37
B0005,132,3.478511934709336,33.06310637086438,1.3730358152022468,0.7374077188730616,36
B0005,133,3.4819675275419253,33.584247096910836,1.3784319824146225,0.7403058044952122,35
B0005,134,3.491147724520651,33.69028889006327,1.3891300631172707,0.7460513554851532,34
B0005,135,3.481709257148688,33.6416320611531,1.3672070872362343,0.7342773205646126,33
B0005,136,3.4797127153933185,33.46716682605322,1.3730378805643206,0.7374088281040945,32
B0005,137,3.4818238310326657,33.072157587811496,1.3573939330971494,0.72900703152442,31
B0005,138,3.479930482016216,33.610157882993725,1.3629399858313298,0.7319856152220778,30
B0005,139,3.4756256359863715,33.79459259010141,1.3577597122167384,0.7292034782180904,29
B0005,140,3.4794857801126997,33.396318560436285,1.3523583624454916,0.7263026092316074,28
B0005,141,3.472670523210024,33.171101282149046,1.347261751763309,0.7235654045530981,27
B0005,142,3.4721167480235606,33.19118610383509,1.3420674321869428,0.7207757239726672,26
B0005,143,3.4737936960424984,33.449484576299184,1.3419363608655273,0.7207053303215588,25
B0005,144,3.4752171097407913,33.451217302378225,1.3370585082394704,0.7180856126578576,24
B0005,145,3.4701261873292726,33.19362810104814,1.336920900504098,0.718011708535972,23
B0005,146,3.4687421482941514,33.02361842235558,1.3314836181352123,0.7150915414550294,22
B0005,147,3.4683831776413916,33.067747363491335,1.3212700246888256,0.7096061909919116,21
B0005,148,3.473454829094707,33.32655479018399,1.3215926936801259,0.7097794847998308,20
B0005,149,3.469542767132813,33.269367830631865,1.321362505200723,0.7096558589194073,19
B0005,150,3.4677039356908534,32.881946880580784,1.326941823474861,0.7126523083316121,18
B0005,151,3.47168286657471,33.32386124268302,1.357524928475529,0.7290773843892793,17
B0005,152,3.475544932470285,33.32135627821265,1.3479098000325123,0.7239134477655342,16
B0005,153,3.4777884634852527,33.05358108682469,1.3321306671386468,0.7154390479980771,15
B0005,154,3.4726939640608814,33.130052045626,1.3267600507608592,0.71255468480213,14
B0005,155,3.4668478650529853,33.18128407001395,1.3160384878961007,0.7067965223949162,13
B0005,156,3.473256756144175,33.084745445473835,1.316545280897043,0.7070687025278944,12
B0005,157,3.4628275330380416,33.05123454882633,1.310634044151562,0.7038939917476359,11
B0005,158,3.468641053423186,32.9708005627432,1.3161900481238324,0.7068779198942138,10
B0005,159,3.4696354898969246,33.05693955254225,1.3061512538143514,0.7014864477053402,9
B0005,160,3.4655569353299978,33.13320802500957,1.311685855361964,0.7044588813861726,8
B0005,161,3.4656817603973558,33.130548697197604,1.3064880806481973,0.7016673451768056,7
B0005,162,3.4660560748552554,33.184781827001515,1.3062447643344939,0.7015366688128929,6
B0005,163,3.4625534888673606,33.237698583973,1.3012468291134731,0.6988524591443597,5
B0005,164,3.4661306290759493,33.217706949570015,1.2966012060775256,0.6963574635675854,4
B0005,165,3.469356999773325,33.155026565220545,1.2911349620898447,0.6934217422519943,3
B0005,166,3.460683967544397,33.2879932877362,1.295770059679655,0.69591108499354,2
B0005,167,3.4704396987176547,33.5879998020142,1.3121079879437283,0.7046855934797206,1
B0005,168,3.4757188271926545,33.64458841871067,1.3281995970289846,0.713327812872088,0
B0006,1,3.5537681181243537,32.18290900559293,2.061365253061398,1.0,154
B0006,2,3.56147580138708,32.29307515705474,2.041871267054435,0.990543167457581,153
B0006,3,3.5667524696413215,32.24414709253608,2.0300171043084827,0.9847925307238204,152
B0006,4,3.5656359225356162,32.18597096056766,2.027951805272469,0.9837906223851859,151
B0006,5,3.563970503289941,32.06687277315468,2.017221851016285,0.9785853564866517,150
B0006,6,3.5735512387791406,32.03447836207717,2.0305663446591478,0.9850589756684267,149
B0006,7,3.571139134378589,32.11157496697371,2.029737048901392,0.9846566715369662,148
B0006,8,3.5681507462163036,32.112576242471775,1.98541870506306,0.963157161068109,147
B0006,9,3.5692834155812436,32.03566207329278,1.9734238808175009,0.9573382872767005,146
B0006,10,3.560143320431773,32.03485778433606,1.983106643290268,0.9620355443292228,145
B0006,11,3.566658719765511,31.874127571841353,1.9621285330511888,0.9518587402873753,144
B0006,12,3.5687035970122842,32.120959708576166,1.9400247117914986,0.9411358365094722,143
B0006,13,3.569207084156356,32.11021168908644,1.928553077516548,0.9355707702224987,142
B0006,14,3.5659271296109383,31.989061278918154,1.9284185709185577,0.9355055190023229,141
B0006,15,3.5612417270649486,31.878814448635442,1.9175899796298985,0.9302524027617258,140
B0006,16,3.557881987836072,31.767450711024402,1.9057382341713198,0.9245029386912622,139
B0006,17,3.559446470525581,31.830810104687917,1.904069267843872,0.9236932974474461,138
B0006,18,3.5557866041823525,31.869986939624113,1.893383284459298,0.9185093624952566,137
B0006,19,3.5580906165580983,31.890449470827843,1.8728747383868773,0.9085603512552725,136
B0006,20,3.5627134008851487,31.548398771926767,2.0055409924663454,0.9729187922847995,135
B0006,21,3.570814209348872,31.874488497680712,1.9742290079405647,0.9577288668316183,134
B0006,22,3.5666817833633124,31.53911453638972,1.9623767500160616,0.9519791541560501,133
B0006,23,3.5635605528006504,31.258482679553385,1.9502350415258176,0.9460890245576142,132
B0006,24,3.5710519693928755,31.119005145018026,1.951243590747328,0.9465782873022989,131
B0006,25,3.5666308474029793,31.033244078156734,1.9066881682896264,0.9249637663475428,130
B0006,26,3.5527392240854914,31.001249222460967,1.895166750304019,0.9193745492165678,129
B0006,27,3.5560959755046615,30.92143474404136,1.8847948469267837,0.9143429793083084,128
B0006,28,3.554407332588547,30.894508754176588,1.8724299897044347,0.9083445968266082,127
B0006,29,3.545697893395061,31.014904054502473,1.8598761184386812,0.9022545207243214,126
B0006,30,3.5583170562000332,30.93172713281064,1.8737075781821222,0.9089643746538467,125
B0006,31,3.555857469677978,31.10097217303459,1.9331123813313038,0.9377825586515433,124
B0006,32,3.555475055167991,31.29096966260002,1.8904727790093054,0.9170974315210297,123
B0006,33,3.5452650003621513,31.131339987164562,1.8688294500641707,0.9065979196499571,122
B0006,34,3.5398076027691134,30.813030998151277,1.8527676684176917,0.898806102249996,121
B0006,35,3.5345234238320042,30.712511706318068,1.8320354407771806,0.8887485796398128,120
B0006,36,3.531488974115542,31.286691161375057,1.8270456383959146,0.8863279497325921,119
B0006,37,3.5261837251551817,31.048439758383836,1.8106471517055818,0.8783727915353832,118
B0006,38,3.5205371492044444,30.95010033531092,1.7945557892825565,0.8705666240455958,117
B0006,39,3.518316882338858,30.792306931661887,1.7846165451068612,0.8657449437728085,116
B0006,40,3.5130944776602564,31.08796095728237,1.7791165077644515,0.8630767910355673,115
B0006,41,3.5152104732762415,31.67860578108804,1.7637138829008419,0.8556047407326263,114
B0006,42,3.509578354212467,31.875581783696685,1.7528820236510312,0.8503500391537945,113
B0006,43,3.5129824181030385,31.511834751442407,1.7709866697695227,0.8591328815402195,112
B0006,44,3.5168850509113776,31.40763955748036,1.7846944685930284,0.8657827456548629,111
B0006,45,3.507803935214185,31.1262752808626,1.747208237533541,0.8475975982124989,110
B0006,46,3.5021154787790696,31.13909866775703,1.7267244207052252,0.8376605835093092,109
B0006,47,3.50163059960821,31.13925948710509,1.7158034348508442,0.8323626452433167,108
B0006,48,3.5389241681784376,33.6154544357369,1.8424328578195008,0.8937925266195529,107
B0006,49,3.5309001028233236,32.8767752083159,1.8269584093691371,0.8862856335896145,106
B0006,50,3.523812889740761,32.17789475577204,1.7892942368532254,0.8680141640089686,105
B0006,51,3.5113095147623907,31.935345788032123,1.7580980811046447,0.8528804288777247,104
B0006,52,3.511353867856764,31.680899485166584,1.7426359908937212,0.8453795310198802,103
B0006,53,3.503572002149759,31.842644047698165,1.721531401614891,0.8351413700498691,102
B0006,54,3.498007244060501,32.22925499711333,1.7109785672762061,0.8300220277484441,101
B0006,55,3.495582992422966,32.02470118557349,1.6955539014474712,0.822539285034203,100
B0006,56,3.4911120119665022,31.982880937885405,1.6849258313115532,0.8173834446899777,99
B0006,57,3.485124540581106,31.93461814941748,1.674249301607851,0.8122040958638316,98
B0006,58,3.475526715264219,32.26081414773761,1.6646925263027086,0.8075679571247365,97
B0006,59,3.476691838201356,32.58457048262274,1.658843813613028,0.8047306566118873,96
B0006,60,3.473631102676352,32.467082602971125,1.642661941374659,0.7968805814181114,95
B0006,61,3.474532775196675,32.3869455272109,1.6224014328926437,0.787051897029488,94
B0006,62,3.463228282595069,32.25764873933484,1.6222927836186005,0.7869991895949943,93
B0006,63,3.4643316251222926,32.58257536155603,1.6125090430390783,0.7822529465092568,92
B0006,64,3.458288051730134,32.27035173742936,1.6011509636368977,0.7767429674381958,91
B0006,65,3.4627471353696158,32.46331544651703,1.5964412794018439,0.7744582271535425,90
B0006,66,3.4538355151672424,32.3937410103569,1.5806738577126738,0.7668092082978335,89
B0006,67,3.4521208257757032,32.28180411503873,1.5748839350559825,0.7640004277345187,88
B0006,68,3.450781146333252,32.35440526839345,1.5647524037683276,0.7590854660252301,87
B0006,69,3.4466798688628186,32.416791159111504,1.5595870510691667,0.7565796739578177,86
B0006,70,3.4420103351506346,32.50370670189782,1.5441860931285878,0.7491084323048857,85
B0006,71,3.4457209358470458,32.46835744677546,1.5437768654868695,0.7489099096795963,84
B0006,72,3.4410430135566514,32.502281170353,1.538281019393275,0.7462437901816409,83
B0006,73,3.441324378382058,32.570814194676885,1.5281330347968802,0.7413208467191353,82
B0006,74,3.438537965438779,32.569311020939416,1.5229350516892368,0.7387992251385234,81
B0006,75,3.4376107703322463,32.54388051235802,1.517582177080766,0.7362024633077313,80
B0006,76,3.4387486253738104,32.48961189178144,1.5070621534764983,0.7310990379983913,79
B0006,77,3.430371979768303,32.623858385959586,1.5064329025188052,0.7307937786772891,78
B0006,78,3.442174806202228,33.14275543386907,1.5490124933413216,0.7514497933060794,77
B0006,79,3.4393982044476816,32.58756940326071,1.5176735259452734,0.7362467780473786,76
B0006,80,3.427530079822451,32.501917709023324,1.5075464185178022,0.7313339624207297,75
B0006,81,3.431567913906129,32.620826003183545,1.4918156797516926,0.7237027390153931,74
B0006,82,3.431328557588449,33.14181535486571,1.4921077255066333,0.7238444149044705,73
B0006,83,3.4317291752027264,33.36176274898123,1.486884554586177,0.7213105743283285,72
B0006,84,3.426845925690999,33.29660462807629,1.4811309511434128,0.7185194127744896,71
B0006,85,3.4237364274432327,33.04083919619982,1.4705229433475169,0.7133733049800841,70
B0006,86,3.4211353681423384,32.874137256963074,1.4655304184196232,0.7109513543236058,69
B0006,87,3.4243549865657195,33.185530582543436,1.460798720316781,0.7086559347729875,68
B0006,88,3.4228857449756718,33.50589341781492,1.460581234006463,0.7085504288176528,67
B0006,89,3.4244407859564867,33.57031195093766,1.4552234243265953,0.7059512729077962,66
B0006,90,3.4513193151482184,33.18742711121545,1.6071456455073276,0.7796510798464782,65
B0006,91,3.4486586610843912,33.35146624696564,1.559846873821901,0.7567057179727482,64
B0006,92,3.438032490131768,33.388192096725966,1.5334864853681625,0.7439178879583489,63
B0006,93,3.435811388803437,33.23437060006691,1.5125136442718543,0.7337436400587295,62
B0006,94,3.4298408214183356,33.15386395359162,1.5019266018274036,0.7286077028788787,61
B0006,95,3.4266922847977175,33.07771293289659,1.4866426835890656,0.7211932389862524,60
B0006,96,3.4287650988952327,33.132143537175985,1.4763894826759218,0.7162192534696554,59
B0006,97,3.4246011808558103,33.2063456208539,1.470691070576836,0.7134548660857976,58
B0006,98,3.4225220439803974,33.23554630728376,1.4605134741101549,0.708517557449414,57
B0006,99,3.422662684189545,33.26543793173941,1.4549937579485974,0.70583985821423,56
B0006,100,3.4205288629336974,33.30967684363522,1.450059927355916,0.7034463810828221,55
B0006,101,3.4148929683514466,33.43309816330072,1.450080162440857,0.7034561974338598,54
B0006,102,3.4162574919694793,33.40443142692858,1.439303453730104,0.6982282502300596,53
B0006,103,3.416752362626578,33.6983310704402,1.4395501224813514,0.6983479130364842,52
B0006,104,3.4287864173605698,33.99067028696002,1.4658358808484158,0.7110995388475949,51
B0006,105,3.425353151622554,33.96416650373328,1.44518726397582,0.7010825771073455,50
B0006,106,3.4168293852992875,33.85006217268304,1.4338943963676303,0.6956042332808845,49
B0006,107,3.417327412940222,33.646906006817225,1.4233730463196368,0.6905001644932848,48
B0006,108,3.417333220579712,33.730479907922216,1.41856395485317,0.688167200231214,47
B0006,109,3.4195034016913812,33.98566671305918,1.408868901275925,0.683463980574801,46
B0006,110,3.419664692811614,34.14150793478956,1.4081742086684246,0.6831269745025056,45
B0006,111,3.411185892355487,33.9510257608063,1.4081992771595306,0.6831391356132398,44
B0006,112,3.4124064574244226,33.82849355478063,1.3975313372230582,0.677963953815337,43
B0006,113,3.4087745580509408,34.10084957498419,1.3978260752476883,0.6781069357658634,42
B0006,114,3.4115432633226734,34.367525774021445,1.3922913511243986,0.6754219559375337,41
B0006,115,3.4131710236012474,34.184832365689,1.3873687438085853,0.6730339233904136,40
B0006,116,3.405525737100656,34.01169224271393,1.3870790606675172,0.6728933936416764,39
B0006,117,3.406174988143348,33.89137767731007,1.3822318456489215,0.6705419350579068,38
B0006,118,3.4138282685979364,34.07833127509633,1.3717942444255036,0.6654784941136507,37
B0006,119,3.4076544372200033,34.486594358556104,1.3774511724313863,0.6682227569256299,36
B0006,120,3.4145737950220054,34.20048727904731,1.3978227598215163,0.678105327401617,35
B0006,121,3.42409525799815,34.3384889800228,1.4187091870230364,0.6882376545913282,34
B0006,122,3.413286814776603,34.1409162998884,1.3976012396707835,0.6779978645682332,33
B0006,123,3.41357386968229,33.8122274751014,1.3818993080315751,0.670380615943377,32
B0006,124,3.4080415033015234,33.82526957161115,1.3761847468565231,0.6676083943943016,31
B0006,125,3.410880873048976,33.79931094182062,1.3661903494234466,0.6627599584277821,30
B0006,126,3.404348199503381,33.797770239359984,1.3610483444986068,0.6602654927249169,29
B0006,127,3.4094564846209114,33.7202036212351,1.3558215739493185,0.6577299059134453,28
B0006,128,3.406896198129958,33.63334415081372,1.350116874962155,0.6549624686634522,27
B0006,129,3.4101913241303117,33.58795818777598,1.3395485203035737,0.649835597216053,26
B0006,130,3.402880434940001,33.63370824160055,1.3403990341219558,0.65024819455518,25
B0006,131,3.404123312151975,33.616842759108536,1.3400837167250215,0.6500952292345189,24
B0006,132,3.4051720311722993,33.62907599818407,1.3292332650540972,0.6448315081861458,23
B0006,133,3.406516181893106,33.93776983443547,1.3345914040777853,0.6474308238657569,22
B0006,134,3.4135991239358625,33.839669632743856,1.3663530996920026,0.6628389110871006,21
B0006,135,3.416234249533583,33.51916213732116,1.33962391257543,0.6498721711671003,20
B0006,136,3.4040985511161375,33.417055994165715,1.33418743813355,0.6472348537708718,19
B0006,137,3.408205670961327,33.14763960447862,1.3188582489443883,0.6397984282434716,18
B0006,138,3.406057944650006,33.54087434480634,1.3192821823171124,0.6400040848451313,17
B0006,139,3.409404561724039,33.74281752252623,1.319139476569966,0.6399348560915494,16
B0006,140,3.4055134866307664,33.52580236197081,1.3084986712319544,0.6347728377048474,15
B0006,141,3.4019477713129023,33.26911000449951,1.3035443329744583,0.6323694119897111,14
B0006,142,3.4096070318299097,33.09416441038586,1.2929047886565637,0.6272080053432696,13
B0006,143,3.4059337108388066,33.40147794245547,1.2929421633527678,0.6272261363834376,12
B0006,144,3.4059748474503375,33.4355494840299,1.2930294180466042,0.6272684649779003,11
B0006,145,3.4067954173580124,33.181589708427346,1.2773817905913374,0.6196775601481871,10
B0006,146,3.4052671811949855,32.91514653712497,1.2717784752262602,0.6169593056531356,9
B0006,147,3.4014295890642234,32.94901047102217,1.2774701463122278,0.6197204228678139,8
B0006,148,3.4050193606342356,33.266493016378725,1.272155294735463,0.617142106594717,7
B0006,149,3.406612588895656,33.18584337072475,1.2618421861476707,0.6121390589434209,6
B0006,150,3.4100438359166336,33.07152919259775,1.2671435314625081,0.6147108231210523,5
B0006,151,3.4183137422240466,33.7646208251051,1.3035555846187274,0.6323748703354616,4
B0006,152,3.4139648989013542,33.785356545045786,1.277265007647789,0.6196209069454736,3
B0006,153,3.410594270457933,33.65313914312215,1.2669434108881235,0.6146137415514045,2
B0006,154,3.4117306276911394,33.563580696953956,1.2510581242777155,0.6069075446089576,1
B0006,155,3.406077144859754,33.54492071293026,1.2459894981450725,0.604448676087178,0
B0007,1,3.525304792155159,32.58579340037132,1.918658380763664,1.0,167
B0007,2,3.5340926575621157,32.71816013655933,1.9082620869933644,0.9945814774143579,166
B0007,3,3.5344025220217845,32.68511456550919,1.9082675216102718,0.9945843099232411,165
B0007,4,3.53492504932652,32.554748499572646,1.9084428630045556,0.994675697424029,164
B0007,5,3.5373788164971605,32.434504759571446,1.9069650446905522,0.993905462175889,163
B0007,6,3.5411626672196816,32.48624734055599,1.8972443773358245,0.9888390744060878,162
B0007,7,3.5435508069119455,32.53061114703764,1.896407626924891,0.9884029621625937,161
